Codice Conto,Descrizione conto,Data operazione,COD,Descrizione operazione,Numero documento,Data documento,Numero Fattura,Importo,Saldo,Contropartita,Costi Diretti,Costi Indiretti,Attività economiche,Attività non economiche,Codice progetto
8.33.011,ONERI E COMMISSIONI BANCARIE ,19/11/2021,150,DARE , ,19/11/2021, ,2.49,1589.739999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,22/11/2021,150,S/FATT.BONIFICO , ,22/11/2021, ,0.83,1590.569999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,23/11/2021,150,BONIFICO S/FATT. , ,23/11/2021, ,0.83,1591.399999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,25/11/2021,150,DARE , ,25/11/2021, ,5.81,1597.209999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,29/11/2021,150,BONIFICO S/FATT. , ,29/11/2021, ,0.83,1598.039999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,30/11/2021,150,DARE , ,30/11/2021, ,1.66,1599.699999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,01/12/2021,150,DARE , ,01/12/2021, ,17.92,1617.619999999999,102038 UNICREDIT BANCA,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,02/12/2021,150,DARE , ,02/12/2021, ,17.43,1635.049999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,02/12/2021,150,STORNO CRED.MAESE P, ,02/12/2021, ,0.85,1635.899999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,03/12/2021,150,DARE , ,03/12/2021, ,2.49,1638.389999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,03/12/2021,150,DARE , ,03/12/2021, ,5.81,1644.199999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,06/12/2021,150,BONIFICO S/FATT. , ,06/12/2021, ,0.83,1645.029999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,09/12/2021,150,DARE , ,09/12/2021, ,7.47,1652.499999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,10/12/2021,150,ADDEBITO UTENZE , ,10/12/2021, ,1.1,1653.599999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,10/12/2021,150,DARE , ,10/12/2021, ,4.15,1657.749999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,13/12/2021,150,S/FATT.CARTE CRED. , ,13/12/2021, ,30.0,1687.749999999999,208001 FORNITORI C/ANTICI,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,14/12/2021,150,DARE , ,14/12/2021, ,0.83,1688.579999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,16/12/2021,150,DARE , ,16/12/2021, ,0.83,1689.409999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,16/12/2021,150,DARE , ,16/12/2021, ,1.66,1691.069999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,16/12/2021,150,DARE , ,16/12/2021, ,22.0,1713.069999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,17/12/2021,150,ADDEB.RATA MUTUO , ,17/12/2021, ,2.75,1715.819999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,17/12/2021,150,PAGAM.REG.CAMPANIA , ,17/12/2021, ,1.1,1716.919999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,20/12/2021,150,DARE , ,20/12/2021, ,2.49,1719.409999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,21/12/2021,150,DARE , ,21/12/2021, ,2.49,1721.899999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,22/12/2021,150,RIMB.SPESE GUARINO , ,22/12/2021, ,0.83,1722.729999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,23/12/2021,150,RIMB.TRASF.MAZZEO , ,23/12/2021, ,0.83,1723.559999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,27/12/2021,150,DARE , ,27/12/2021, ,1.66,1725.219999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,28/12/2021,150,DARE , ,28/12/2021, ,2.49,1727.709999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,29/12/2021,150,ADDEB.UTENZE , ,29/12/2021, ,1.1,1728.809999999999, diversi a diversi,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,30/12/2021,150,DARE , ,30/12/2021, ,2.49,1731.299999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,31/12/2021,150,DARE , ,31/12/2021, ,24.07,1755.369999999999,102024 BANCA DELLA CAMPAN,,,,,
8.33.011,ONERI E COMMISSIONI BANCARIE ,31/12/2021,150,COMPET.BANC.2021 , ,31/12/2021, ,228.68,1984.049999999999,512001 RATEI PASSIVI,,,,,
8.36.001,PERDITE SU CREDITI ,13/11/2021,150,ISCR.IEEE CARTA CRE, ,12/11/2021, ,0.11,0.11,102024 BANCA DELLA CAMPAN,,,,,
8.36.002,PERDITE SU CAMBI ,13/01/2021,150,C/FATT.BONIFICO , ,13/01/2021, ,183.98,183.98, diversi a diversi,,,,,
8.36.002,PERDITE SU CAMBI ,19/05/2021,150,BONIFICO S/FATT. , ,19/05/2021, ,9.56,193.54, diversi a diversi,,,,,
8.36.002,PERDITE SU CAMBI ,15/07/2021,150,S/FATT.CARTA CRED. , ,15/07/2021, ,36.2,229.74,102024 BANCA DELLA CAMPAN,,,,,
8.36.002,PERDITE SU CAMBI ,14/08/2021,150,PAG.ANAC CARTA CRED, ,14/08/2021, ,0.13,229.87,102024 BANCA DELLA CAMPAN,,,,,
8.36.002,PERDITE SU CAMBI ,14/09/2021,150,S/FATT.ADDEB-CARTA , ,14/09/2021, ,0.12,229.99,102024 BANCA DELLA CAMPAN,,,,,
8.36.002,PERDITE SU CAMBI ,06/10/2021,150,BONIFICO S/FATT. , ,06/10/2021, ,27.95,257.94,102024 BANCA DELLA CAMPAN,,,,,
8.36.002,PERDITE SU CAMBI ,15/10/2021,150,S/FATT.ADDEB.CARTA , ,15/10/2021, ,0.13,258.07,102024 BANCA DELLA CAMPAN,,,,,
8.36.002,PERDITE SU CAMBI ,02/12/2021,150,STORNO CRED.MAESE P, ,02/12/2021, ,0.46,258.53, diversi a diversi,,,,,
8.36.002,PERDITE SU CAMBI ,13/12/2021,150,STORNO PAGAM.CARTA , ,13/12/2021, ,0.12,258.65,208001 FORNITORI C/ANTICI,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/01/2021,150,COMPENSI ALFA GENNA, ,31/01/2021, ,0.87,0.87, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/01/2021,150,RETRIBUZ.KAPPA GENN, ,31/01/2021, ,0.18,1.05, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/01/2021,150,RETRIBUZ.IOTA GENNA, ,31/01/2021, ,0.28,1.33, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/01/2021,150,RETRIBUZ.LAMBDA GEN, ,31/01/2021, ,1.32,2.65, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,16/02/2021,150,ADDEB.RITEN.GENNAIO, ,16/02/2021, ,0.28,2.930000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,RETRIBUZ.ALFA FEBBR, ,28/02/2021, ,0.31,3.240000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,"RETRIBUZ,OMEGA FEBB", ,28/02/2021, ,0.45,3.690000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,RETRIBUZ.ZETA , ,28/02/2021, ,0.16,3.850000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,RERIBUZ.LAMBDA FEBB, ,28/02/2021, ,0.59,4.440000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,RETRIBUZ.KAPPA FEBB, ,28/02/2021, ,0.94,5.380000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,RETRIBUZIONI TAU FE, ,28/02/2021, ,0.96,6.340000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,RETRIBUZ.IOTA FEBBR, ,28/02/2021, ,0.29,6.630000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,28/02/2021,150,"RETRIBUZ,BETA FEBBR", ,28/02/2021, ,2.28,8.91, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,16/03/2021,150,DARE , ,16/03/2021, ,0.84,9.75, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,199,ACQUISTI REVERSE CH,182985,24/03/2021,94,0.02,9.77,AMAEU Amazon EU S.a r.l.,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,150,RETRIBUZ.ALFA MARZO, ,31/03/2021, ,0.18,9.95, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,150,RETRIBUZ.OMEGA MARZ, ,31/03/2021, ,0.61,10.56, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,150,RETRIBUZ.ZETA MARZO, ,31/03/2021, ,1.81,12.37, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,150,RETRIBUZ.LAMBDA MAR, ,31/03/2021, ,0.47,12.84, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,150,"RETRIBUZ,KAPPA MARZ", ,31/03/2021, ,0.66,13.5, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/03/2021,150,RETRIBUZ.TAU MARZO , ,31/03/2021, ,0.59,14.09, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZ.ALFA APRIL, ,30/04/2021, ,0.18,14.27, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZ.BETA APRIL, ,30/04/2021, ,1.02,15.29, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZIONI ZETA A, ,30/04/2021, ,1.25,16.54, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZ.THETA APRI, ,30/04/2021, ,0.23,16.77, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZ.LAMBDA APR, ,30/04/2021, ,0.32,17.09, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZ.TAU APRILE, ,30/04/2021, ,0.36,17.45, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/04/2021,150,RETRIBUZ.IOTA APRIL, ,30/04/2021, ,0.49,17.94, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/05/2021,150,RETRIBUZ.ZETA MAGGI, ,31/05/2021, ,0.5,18.44, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/05/2021,150,RETRIBUZ.KAPPA MAGG, ,31/05/2021, ,0.02,18.46, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/05/2021,150,RETRIBUZ.TAU MAGGIO, ,31/05/2021, ,0.71,19.17, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/05/2021,150,RETRIBUZ.IOTA MAGGI, ,31/05/2021, ,0.42,19.59, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/05/2021,150,RETRIBUZ.ETA MAGGIO, ,31/05/2021, ,0.05,19.64, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,RETRIBUZ.ALFA GIUGN, ,30/06/2021, ,0.78,20.42, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,RETRIBUZ.OMEGA GIUG, ,30/06/2021, ,1.14,21.56, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,RETRIBUZ.ZETA GIUGN, ,30/06/2021, ,0.47,22.03, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,"RETRIBUZ,LAMBDA GIU", ,30/06/2021, ,1.28,23.31, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,RETRIBUZ.KAPPA GIUG, ,30/06/2021, ,0.46,23.77, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,RETRIBUZ.TAU GIUGNO, ,30/06/2021, ,0.05,23.82, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/06/2021,150,RETRIBUZ.ETA GIUGNO, ,30/06/2021, ,0.71,24.53, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,16/07/2021,150,ADDEB.RITEN.GIUGNO , ,16/07/2021, ,0.14,24.67000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/07/2021,150,"RETRIBUZ,ALFA LUGLI", ,31/07/2021, ,0.1,24.77000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/07/2021,150,RETRIBUZ.OMEGA LUGL, ,31/07/2021, ,0.63,25.40000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/07/2021,150,RETRIBUZ.KAPPA LUGL, ,31/07/2021, ,0.31,25.71, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/07/2021,150,RETRIBUZ.IOTA LUGLI, ,31/07/2021, ,0.67,26.38000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/07/2021,150,RETRIB.ETA LUGLIO , ,31/07/2021, ,0.56,26.94, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/07/2021,150,RETRIBUZ.BETA LUGLI, ,31/07/2021, ,0.7,27.64, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,20/08/2021,150,DARE , ,20/08/2021, ,0.2,27.84, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/08/2021,150,RETRIBUZIONI ALFA A, ,31/08/2021, ,0.7,28.54, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/08/2021,150,RETRIBUZ.ZETA AGOST, ,31/08/2021, ,0.47,29.01, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/08/2021,150,RETRIBUZ.THETA AGOS, ,31/08/2021, ,0.03,29.04, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/08/2021,150,RETRIBUZ.LAMBDA AGO, ,31/08/2021, ,1.51,30.55, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/08/2021,150,RETRIBUZ.KAPPA AGOS, ,31/08/2021, ,0.39,30.94, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/09/2021,150,RETRIBUZ.ALFA SETTE, ,30/09/2021, ,0.69,31.63000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/09/2021,150,RETRIBUZ.KAPPA SETT, ,30/09/2021, ,1.01,32.64000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/09/2021,150,RETRIBUZ.IOTA SETTE, ,30/09/2021, ,0.21,32.85000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/09/2021,150,RETRIB.ETA SETTEMBR, ,30/09/2021, ,0.76,33.61000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,06/10/2021,150,BONIFICO S/FATT. , ,06/10/2021, ,0.01,33.62,102024 BANCA DELLA CAMPAN,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,18/10/2021,150,ADDEB.RITEN.SETTEMB, ,18/10/2021, ,0.6,34.22000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/10/2021,150,RETRIB.ALFA OTTOBRE, ,31/10/2021, ,0.09,34.31000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/10/2021,150,RETRIBUZ.OMEGA OTTO, ,31/10/2021, ,0.02,34.33000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/10/2021,150,RETRIBUZ.ZETA OTTOB, ,31/10/2021, ,0.25,34.58000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/10/2021,150,RETRIBUZ.LAMBDA OTT, ,31/10/2021, ,0.17,34.75000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/10/2021,150,RETRIBUZ.KAPPA OTTO, ,31/10/2021, ,0.08,34.83000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/10/2021,150,RETRIBUZ.THETA OTTO, ,31/10/2021, ,4.61,39.44000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/11/2021,150,RETRIBUZIONI NOVEMB, ,30/11/2021, ,1.03,40.47000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/11/2021,150,RETRIB.BETA NOVEMBR, ,30/11/2021, ,2.18,42.65000000000001, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/11/2021,150,RETRIBUZ.OMEGA NOVE, ,30/11/2021, ,0.09,42.74000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/11/2021,150,"RETRIB,LAMBDA NOVEM", ,30/11/2021, ,0.81,43.55000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/11/2021,150,RETRIBUZ.KAPPA NOVE, ,30/11/2021, ,0.54,44.09000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,30/11/2021,150,RETRIBUB.ZETA NOVEM, ,30/11/2021, ,0.75,44.84000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/12/2021,150,RETRIBUZ.C10 , ,31/12/2021, ,0.69,45.53000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/12/2021,150,RETRIBUZ.OMEGA DICE, ,31/12/2021, ,0.99,46.52000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/12/2021,150,RETRIB.LAMBDA DICEM, ,31/12/2021, ,0.02,46.54000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/12/2021,150,RETRIB.IOTA DICEMBR, ,31/12/2021, ,0.01,46.55000000000002, diversi a diversi,,,,,
8.36.004,ARROTONDAMENTI PASSIVI ,31/12/2021,150,RETRIBUZ.RHO DICEMB, ,31/12/2021, ,0.82,47.37000000000002, diversi a diversi,,,,,
8.37.010,DIRITTI CAMERALI ,03/03/2021,150,SPESE X VIDIMAZ.FOR, ,22/02/2021, ,25.0,25.0,101001 CASSA CONTANTI,,,,,
8.37.010,DIRITTI CAMERALI ,15/09/2021,150,I RATA ACC.IMPOSTE , ,15/09/2021, ,524.0,549.0, diversi a diversi,,,,,
8.37.013,IMPOSTE IRES ,31/12/2021,150,IRES DI COMPETENZA , ,31/12/2021, ,11518.0,11518.0, diversi a diversi,,,,,
8.37.014,IMPOSTE IRAP ,31/12/2021,150,IRAP DI COMPETENZA , ,31/12/2021, ,3082.0,3082.0, diversi a diversi,,,,,
8.38.003,IMPOSTA DI REGISTRO ,02/01/2021,150,GIROCONTO , ,02/01/2021, ,15103.23,15103.23,323001 RISCONTI ATTIVI,,,,,
8.38.003,IMPOSTA DI REGISTRO ,07/06/2021,150,"IMP.REG.CONTR,SEREN", ,07/06/2021, ,447.0,15550.23,102024 BANCA DELLA CAMPAN,,,,,
8.38.003,IMPOSTA DI REGISTRO ,25/10/2021,150,IMP.REG.2021 , ,25/10/2021, ,200.0,15750.23,102024 BANCA DELLA CAMPAN,,,,,
8.38.003,IMPOSTA DI REGISTRO ,25/10/2021,150,PROROGA CONTR.LOCAZ, ,25/10/2021, ,149.0,15899.23,102024 BANCA DELLA CAMPAN,,,,,
8.38.003,IMPOSTA DI REGISTRO ,25/10/2021,150,PROROGA+ANN.2021 , ,25/10/2021, ,80.0,15979.23,102024 BANCA DELLA CAMPAN,,,,,
8.38.003,IMPOSTA DI REGISTRO ,31/12/2021,160,IMP.REG+BOLLI REGIS, ,31/12/2021, ,-13343.62,2635.609999999999,323001 RISCONTI ATTIVI,,,,,
8.38.004,IMPOSTA DI BOLLO ,14/01/2021,150,S/FATT.ADDEB.CARTA , ,14/01/2021, ,2.0,2.0,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,04/02/2021,150,DARE , ,31/01/2021, ,8.33,10.33,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,28/02/2021,100,FATTURA DI ACQUISTO,4/E ,24/02/2021,33,2.0,12.33,MDMELE MDM ELETTRONICA DI,,,,,
8.38.004,IMPOSTA DI BOLLO ,04/03/2021,150,DARE , ,28/02/2021, ,8.33,20.66,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,13/03/2021,150,S/FATT.ADDEB.CARTA , ,13/03/2021, ,2.0,22.66,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,01/04/2021,150,DARE , ,31/03/2021, ,24.66,47.32,102038 UNICREDIT BANCA,,,,,
8.38.004,IMPOSTA DI BOLLO ,09/04/2021,150,DARE , ,31/03/2021, ,8.33,55.65,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,07/05/2021,150,DARE , ,30/04/2021, ,8.33,63.98,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,07/06/2021,150,DARE , ,31/05/2021, ,8.33,72.31,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,01/07/2021,150,DARE , ,30/06/2021, ,24.93,97.24000000000001,102038 UNICREDIT BANCA,,,,,
8.38.004,IMPOSTA DI BOLLO ,06/07/2021,150,DARE , ,30/06/2021, ,8.33,105.57,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,15/07/2021,150,"BOLLO SU FATT, ", ,15/07/2021, ,2.0,107.57,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,15/07/2021,150,S/FATT.CARTA CRED. , ,15/07/2021, ,2.0,109.57,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,05/08/2021,150,DARE , ,31/07/2021, ,8.33,117.9,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,14/08/2021,150,PAG.ANAC CARTA CRED, ,14/08/2021, ,2.0,119.9,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,07/09/2021,150,DARE , ,31/08/2021, ,8.33,128.23,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,01/10/2021,150,DARE , ,30/09/2021, ,25.2,153.43,102038 UNICREDIT BANCA,,,,,
8.38.004,IMPOSTA DI BOLLO ,07/10/2021,150,DARE , ,30/09/2021, ,8.33,161.76,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,15/10/2021,150,S/FATT.ADDEB.CARTA , ,15/10/2021, ,2.0,163.76,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,05/11/2021,150,DARE , ,31/10/2021, ,8.33,172.09,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,13/11/2021,150,ISCR.IEEE CARTA CRE, ,12/11/2021, ,2.0,174.09,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,19/11/2021,150,BOLLO SU FATT. , ,19/11/2021, ,2.0,176.09,102024 BANCA DELLA CAMPAN,,,,,
8.38.004,IMPOSTA DI BOLLO ,02/12/2021,150,STORNO CRED.MAESE P, ,02/12/2021, ,2.0,178.09, diversi a diversi,,,,,
8.38.004,IMPOSTA DI BOLLO ,07/12/2021,150,DARE , ,30/11/2021, ,8.33,186.42,102024 BANCA DELLA CAMPAN,,,,,
8.38.005,TASSE DI CONCESSIONI GOVERNATIVE ,16/03/2021,150,"ADDEB,TASSA VIDIMAZ", ,16/03/2021, ,309.87,309.87,102024 BANCA DELLA CAMPAN,,,,,
8.38.012,DIRITTI DOGANALI ,30/06/2021,106,BOLLETTA DOGANALE ,51369,30/06/2021,208,78.37,78.37,510005 SPEDIZIONIERI C/SP,,,,,
8.38.012,DIRITTI DOGANALI ,30/11/2021,106,BOLLETTA DOGANALE ,357458,24/11/2021,419,23.57,101.94,510005 SPEDIZIONIERI C/SP,,,,,
8.46.005,ONERI ED INTERESSI VARI ,16/03/2021,150,RAVVED.RITEN.12/202, ,16/03/2021, ,16.71,16.71,102024 BANCA DELLA CAMPAN,,,,,
8.46.005,ONERI ED INTERESSI VARI ,30/07/2021,150,"PAG.RITEN,12/2020 ", ,30/07/2021, ,75.11,91.82,102024 BANCA DELLA CAMPAN,,,,,
8.46.005,ONERI ED INTERESSI VARI ,15/09/2021,150,I RATA ACC.IMPOSTE , ,15/09/2021, ,33.0,124.82, diversi a diversi,,,,,
8.46.005,ONERI ED INTERESSI VARI ,15/09/2021,150,I RATA ACC.IMPOSTE , ,15/09/2021, ,4.5,129.32, diversi a diversi,,,,,
8.46.005,ONERI ED INTERESSI VARI ,18/10/2021,150,III RATA IMPOSTE , ,18/10/2021, ,8.56,137.88,102024 BANCA DELLA CAMPAN,,,,,
8.46.005,ONERI ED INTERESSI VARI ,25/10/2021,150,AVV.ACCERT.IMP.REG., ,25/10/2021, ,74.75,212.63,102024 BANCA DELLA CAMPAN,,,,,
8.46.005,ONERI ED INTERESSI VARI ,25/10/2021,150,IMP.REG.2021 , ,25/10/2021, ,7.51,220.14,102024 BANCA DELLA CAMPAN,,,,,
8.46.005,ONERI ED INTERESSI VARI ,25/10/2021,150,PROROGA CONTR.LOCAZ, ,25/10/2021, ,6.45,226.59,102024 BANCA DELLA CAMPAN,,,,,
